0 Branching ratio for OCS       Total        1 branches    
Lambda          Total           CO/S
3814.64         0.00E+00        0.00E+00
3815.14         0.00E+00        0.00E+00
3815.63         0.00E+00        0.00E+00
3816.13         0.00E+00        0.00E+00
3816.63         0.00E+00        0.00E+00
3817.12         0.00E+00        0.00E+00
3817.62         0.00E+00        0.00E+00
3818.11         0.00E+00        0.00E+00
3818.61         0.00E+00        0.00E+00
3819.10         0.00E+00        0.00E+00
3819.60         0.00E+00        0.00E+00
3820.09         0.00E+00        0.00E+00
3820.59         0.00E+00        0.00E+00
3821.09         0.00E+00        0.00E+00
3821.58         0.00E+00        0.00E+00
3822.08         0.00E+00        0.00E+00
3822.57         0.00E+00        0.00E+00
3823.07         0.00E+00        0.00E+00
3823.56         0.00E+00        0.00E+00
3824.06         0.00E+00        0.00E+00
3824.56         0.00E+00        0.00E+00
3825.05         0.00E+00        0.00E+00
3825.55         0.00E+00        0.00E+00
3826.04         0.00E+00        0.00E+00
3826.54         0.00E+00        0.00E+00
3827.03         0.00E+00        0.00E+00
3827.53         0.00E+00        0.00E+00
3828.02         0.00E+00        0.00E+00
3828.52         0.00E+00        0.00E+00
3829.02         0.00E+00        0.00E+00
3829.51         0.00E+00        0.00E+00
3830.01         0.00E+00        0.00E+00
3830.50         0.00E+00        0.00E+00
3831.00         0.00E+00        0.00E+00
3831.49         0.00E+00        0.00E+00
3831.99         0.00E+00        0.00E+00
3832.48         0.00E+00        0.00E+00
3832.98         0.00E+00        0.00E+00
3833.48         0.00E+00        0.00E+00
3833.97         0.00E+00        0.00E+00
3834.47         0.00E+00        0.00E+00
3834.96         0.00E+00        0.00E+00
3835.46         0.00E+00        0.00E+00
3835.95         0.00E+00        0.00E+00
3836.45         0.00E+00        0.00E+00
3836.95         0.00E+00        0.00E+00
3837.44         0.00E+00        0.00E+00
3837.94         0.00E+00        0.00E+00
3838.43         0.00E+00        0.00E+00
3838.93         0.00E+00        0.00E+00
3839.42         0.00E+00        0.00E+00
3839.92         0.00E+00        0.00E+00
3840.41         0.00E+00        0.00E+00
3840.91         0.00E+00        0.00E+00
3841.41         0.00E+00        0.00E+00
3841.90         0.00E+00        0.00E+00
3842.40         0.00E+00        0.00E+00
3842.89         0.00E+00        0.00E+00
3843.39         0.00E+00        0.00E+00
3843.88         0.00E+00        0.00E+00
3844.38         0.00E+00        0.00E+00
3844.87         0.00E+00        0.00E+00
3845.37         0.00E+00        0.00E+00
3845.87         0.00E+00        0.00E+00
3846.36         0.00E+00        0.00E+00
3846.86         0.00E+00        0.00E+00
3847.35         0.00E+00        0.00E+00
3847.85         0.00E+00        0.00E+00
3848.34         0.00E+00        0.00E+00
3848.84         0.00E+00        0.00E+00
3849.34         0.00E+00        0.00E+00
3849.83         0.00E+00        0.00E+00
3850.33         0.00E+00        0.00E+00
3850.82         0.00E+00        0.00E+00
3851.32         0.00E+00        0.00E+00
3851.81         0.00E+00        0.00E+00
3852.31         0.00E+00        0.00E+00
3852.80         0.00E+00        0.00E+00
3853.30         0.00E+00        0.00E+00
3853.80         0.00E+00        0.00E+00
3854.29         0.00E+00        0.00E+00
3854.79         0.00E+00        0.00E+00
3855.28         0.00E+00        0.00E+00
3855.78         0.00E+00        0.00E+00
3856.27         0.00E+00        0.00E+00
3856.77         0.00E+00        0.00E+00
3857.27         0.00E+00        0.00E+00
3857.76         0.00E+00        0.00E+00
3858.26         0.00E+00        0.00E+00
3858.75         0.00E+00        0.00E+00
3859.25         0.00E+00        0.00E+00
3859.74         0.00E+00        0.00E+00
3860.24         0.00E+00        0.00E+00
3860.73         0.00E+00        0.00E+00
3861.23         0.00E+00        0.00E+00
3861.73         0.00E+00        0.00E+00
3862.22         0.00E+00        0.00E+00
3862.72         0.00E+00        0.00E+00
3863.21         0.00E+00        0.00E+00
3863.71         0.00E+00        0.00E+00
3864.20         0.00E+00        0.00E+00
3864.70         0.00E+00        0.00E+00
3865.19         0.00E+00        0.00E+00
3865.69         0.00E+00        0.00E+00
3866.19         0.00E+00        0.00E+00
3866.68         0.00E+00        0.00E+00
3867.18         0.00E+00        0.00E+00
3867.67         0.00E+00        0.00E+00
3868.17         0.00E+00        0.00E+00
3868.66         0.00E+00        0.00E+00
3869.16         0.00E+00        0.00E+00
3869.66         0.00E+00        0.00E+00
3870.15         0.00E+00        0.00E+00
3870.65         0.00E+00        0.00E+00
3871.14         0.00E+00        0.00E+00
3871.64         0.00E+00        0.00E+00
3872.13         0.00E+00        0.00E+00
3872.63         0.00E+00        0.00E+00
3873.12         0.00E+00        0.00E+00
3873.62         0.00E+00        0.00E+00
3874.12         0.00E+00        0.00E+00
3874.61         0.00E+00        0.00E+00
3875.11         0.00E+00        0.00E+00
3875.60         0.00E+00        0.00E+00
3876.10         0.00E+00        0.00E+00
3876.59         0.00E+00        0.00E+00
3877.09         0.00E+00        0.00E+00
3877.59         0.00E+00        0.00E+00
3878.08         0.00E+00        0.00E+00
3878.58         0.00E+00        0.00E+00
3879.07         0.00E+00        0.00E+00
3879.57         0.00E+00        0.00E+00
3880.06         0.00E+00        0.00E+00
3880.56         0.00E+00        0.00E+00
3881.05         0.00E+00        0.00E+00
3881.55         0.00E+00        0.00E+00
3882.05         0.00E+00        0.00E+00
3882.54         0.00E+00        0.00E+00
3883.04         0.00E+00        0.00E+00
3883.53         0.00E+00        0.00E+00
3884.03         0.00E+00        0.00E+00
3884.52         0.00E+00        0.00E+00
3885.02         0.00E+00        0.00E+00
3885.51         0.00E+00        0.00E+00
3886.01         0.00E+00        0.00E+00
3886.51         0.00E+00        0.00E+00
3887.00         0.00E+00        0.00E+00
3887.50         0.00E+00        0.00E+00
3887.99         0.00E+00        0.00E+00
3888.49         0.00E+00        0.00E+00
3888.98         0.00E+00        0.00E+00
3889.48         0.00E+00        0.00E+00
3889.98         0.00E+00        0.00E+00
3890.47         0.00E+00        0.00E+00
3890.97         0.00E+00        0.00E+00
3891.46         0.00E+00        0.00E+00
3891.96         0.00E+00        0.00E+00
3892.45         0.00E+00        0.00E+00
3892.95         0.00E+00        0.00E+00
3893.44         0.00E+00        0.00E+00
3893.94         0.00E+00        0.00E+00
3894.44         0.00E+00        0.00E+00
3894.93         0.00E+00        0.00E+00
3895.43         0.00E+00        0.00E+00
3895.92         0.00E+00        0.00E+00
3896.42         0.00E+00        0.00E+00
3896.91         0.00E+00        0.00E+00
3897.41         0.00E+00        0.00E+00
3897.90         0.00E+00        0.00E+00
3898.40         0.00E+00        0.00E+00
3898.90         0.00E+00        0.00E+00
3899.39         0.00E+00        0.00E+00
3899.89         0.00E+00        0.00E+00
3900.38         0.00E+00        0.00E+00
3900.88         0.00E+00        0.00E+00
3901.37         0.00E+00        0.00E+00
3901.87         0.00E+00        0.00E+00
3902.37         0.00E+00        0.00E+00
3902.86         0.00E+00        0.00E+00
3903.36         0.00E+00        0.00E+00
3903.85         0.00E+00        0.00E+00
3904.35         0.00E+00        0.00E+00
3904.84         0.00E+00        0.00E+00
3905.34         0.00E+00        0.00E+00
3905.83         0.00E+00        0.00E+00
3906.33         0.00E+00        0.00E+00
3906.83         0.00E+00        0.00E+00
3907.32         0.00E+00        0.00E+00
3907.82         0.00E+00        0.00E+00
3908.31         0.00E+00        0.00E+00
3908.81         0.00E+00        0.00E+00
3909.30         0.00E+00        0.00E+00
3909.80         0.00E+00        0.00E+00
3910.30         0.00E+00        0.00E+00
3910.79         0.00E+00        0.00E+00
3911.29         0.00E+00        0.00E+00
3911.78         0.00E+00        0.00E+00
3912.28         0.00E+00        0.00E+00
3912.77         0.00E+00        0.00E+00
3913.27         0.00E+00        0.00E+00
3913.76         0.00E+00        0.00E+00
3914.26         0.00E+00        0.00E+00
3914.76         0.00E+00        0.00E+00
3915.25         0.00E+00        0.00E+00
3915.75         0.00E+00        0.00E+00
3916.24         0.00E+00        0.00E+00
3916.74         0.00E+00        0.00E+00
3917.23         0.00E+00        0.00E+00
3917.73         0.00E+00        0.00E+00
3918.22         0.00E+00        0.00E+00
3918.72         0.00E+00        0.00E+00
3919.22         0.00E+00        0.00E+00
3919.71         0.00E+00        0.00E+00
3920.21         0.00E+00        0.00E+00
3920.70         0.00E+00        0.00E+00
3921.20         0.00E+00        0.00E+00
3921.69         0.00E+00        0.00E+00
3922.19         0.00E+00        0.00E+00
3922.69         0.00E+00        0.00E+00
3923.18         0.00E+00        0.00E+00
3923.68         0.00E+00        0.00E+00
3924.17         0.00E+00        0.00E+00
3924.67         0.00E+00        0.00E+00
3925.16         0.00E+00        0.00E+00
3925.66         0.00E+00        0.00E+00
3926.15         0.00E+00        0.00E+00
3926.65         0.00E+00        0.00E+00
3927.15         0.00E+00        0.00E+00
3927.64         0.00E+00        0.00E+00
3928.14         0.00E+00        0.00E+00
3928.63         0.00E+00        0.00E+00
3929.13         0.00E+00        0.00E+00
3929.62         0.00E+00        0.00E+00
3930.12         0.00E+00        0.00E+00
3930.62         0.00E+00        0.00E+00
3931.11         0.00E+00        0.00E+00
3931.61         0.00E+00        0.00E+00
3932.10         0.00E+00        0.00E+00
3932.60         0.00E+00        0.00E+00
3933.09         0.00E+00        0.00E+00
3933.59         0.00E+00        0.00E+00
3934.08         0.00E+00        0.00E+00
3934.58         0.00E+00        0.00E+00
3935.08         0.00E+00        0.00E+00
3935.57         0.00E+00        0.00E+00
3936.07         0.00E+00        0.00E+00
3936.56         0.00E+00        0.00E+00
3937.06         0.00E+00        0.00E+00
3937.55         0.00E+00        0.00E+00
3938.05         0.00E+00        0.00E+00
3938.54         0.00E+00        0.00E+00
3939.04         0.00E+00        0.00E+00
3939.54         0.00E+00        0.00E+00
3940.03         0.00E+00        0.00E+00
3940.53         0.00E+00        0.00E+00
3941.02         0.00E+00        0.00E+00
3941.52         0.00E+00        0.00E+00
3942.01         0.00E+00        0.00E+00
3942.51         0.00E+00        0.00E+00
3943.01         0.00E+00        0.00E+00
3943.50         0.00E+00        0.00E+00
3944.00         0.00E+00        0.00E+00
3944.49         0.00E+00        0.00E+00
3944.99         0.00E+00        0.00E+00
3945.48         0.00E+00        0.00E+00
3945.98         0.00E+00        0.00E+00
3946.47         0.00E+00        0.00E+00
3946.97         0.00E+00        0.00E+00
3947.47         0.00E+00        0.00E+00
3947.96         0.00E+00        0.00E+00
3948.46         0.00E+00        0.00E+00
3948.95         0.00E+00        0.00E+00
3949.45         0.00E+00        0.00E+00
3949.94         0.00E+00        0.00E+00
3950.44         0.00E+00        0.00E+00
3950.93         0.00E+00        0.00E+00
3951.43         0.00E+00        0.00E+00
3951.93         0.00E+00        0.00E+00
3952.42         0.00E+00        0.00E+00
3952.92         0.00E+00        0.00E+00
3953.41         0.00E+00        0.00E+00
3953.91         0.00E+00        0.00E+00
3954.40         0.00E+00        0.00E+00
3954.90         0.00E+00        0.00E+00
3955.40         0.00E+00        0.00E+00
3955.89         0.00E+00        0.00E+00
3956.39         0.00E+00        0.00E+00
3956.88         0.00E+00        0.00E+00
3957.38         0.00E+00        0.00E+00
3957.87         0.00E+00        0.00E+00
3958.37         0.00E+00        0.00E+00
3958.86         0.00E+00        0.00E+00
3959.36         0.00E+00        0.00E+00
3959.86         0.00E+00        0.00E+00
3960.35         0.00E+00        0.00E+00
3960.85         0.00E+00        0.00E+00
3961.34         0.00E+00        0.00E+00
3961.84         0.00E+00        0.00E+00
3962.33         0.00E+00        0.00E+00
3962.83         0.00E+00        0.00E+00
3963.33         0.00E+00        0.00E+00
3963.82         0.00E+00        0.00E+00
3964.32         0.00E+00        0.00E+00
3964.81         0.00E+00        0.00E+00
3965.31         0.00E+00        0.00E+00
3965.80         0.00E+00        0.00E+00
3966.30         0.00E+00        0.00E+00
3966.79         0.00E+00        0.00E+00
3967.29         0.00E+00        0.00E+00
3967.79         0.00E+00        0.00E+00
3968.28         0.00E+00        0.00E+00
3968.78         0.00E+00        0.00E+00
3969.27         0.00E+00        0.00E+00
3969.77         0.00E+00        0.00E+00
3970.26         0.00E+00        0.00E+00
3970.76         0.00E+00        0.00E+00
3971.25         0.00E+00        0.00E+00
3971.75         0.00E+00        0.00E+00
3972.25         0.00E+00        0.00E+00
3972.74         0.00E+00        0.00E+00
3973.24         0.00E+00        0.00E+00
3973.73         0.00E+00        0.00E+00
3974.23         0.00E+00        0.00E+00
3974.72         0.00E+00        0.00E+00
3975.22         0.00E+00        0.00E+00
3975.72         0.00E+00        0.00E+00
3976.21         0.00E+00        0.00E+00
3976.71         0.00E+00        0.00E+00
3977.20         0.00E+00        0.00E+00
3977.70         0.00E+00        0.00E+00
3978.19         0.00E+00        0.00E+00
3978.69         0.00E+00        0.00E+00
3979.18         0.00E+00        0.00E+00
3979.68         0.00E+00        0.00E+00
3980.18         0.00E+00        0.00E+00
3980.67         0.00E+00        0.00E+00
3981.17         0.00E+00        0.00E+00
3981.66         0.00E+00        0.00E+00
3982.16         0.00E+00        0.00E+00
3982.65         0.00E+00        0.00E+00
3983.15         0.00E+00        0.00E+00
3983.64         0.00E+00        0.00E+00
3984.14         0.00E+00        0.00E+00
3984.64         0.00E+00        0.00E+00
3985.13         0.00E+00        0.00E+00
3985.63         0.00E+00        0.00E+00
3986.12         0.00E+00        0.00E+00
3986.62         0.00E+00        0.00E+00
3987.11         0.00E+00        0.00E+00
3987.61         0.00E+00        0.00E+00
3988.11         0.00E+00        0.00E+00
3988.60         0.00E+00        0.00E+00
3989.10         0.00E+00        0.00E+00
3989.59         0.00E+00        0.00E+00
3990.09         0.00E+00        0.00E+00
3990.58         0.00E+00        0.00E+00
3991.08         0.00E+00        0.00E+00
3991.57         0.00E+00        0.00E+00
3992.07         0.00E+00        0.00E+00
3992.57         0.00E+00        0.00E+00
3993.06         0.00E+00        0.00E+00
3993.56         0.00E+00        0.00E+00
3994.05         0.00E+00        0.00E+00
